user_id,variant,experiment_name
U001188,B_treatment,checkout_optimization
U001190,B_treatment,checkout_optimization
U001191,B_treatment,checkout_optimization
U001193,A_control,checkout_optimization
U001194,A_control,checkout_optimization
U001195,A_control,checkout_optimization
U001197,A_control,checkout_optimization
U001198,A_control,checkout_optimization
U001199,B_treatment,checkout_optimization
U001200,B_treatment,checkout_optimization
U001203,A_control,checkout_optimization
U001206,B_treatment,checkout_optimization
U001207,B_treatment,checkout_optimization
U001208,A_control,checkout_optimization
U001209,B_treatment,checkout_optimization
U001210,A_control,checkout_optimization
U001211,A_control,checkout_optimization
U001213,A_control,checkout_optimization
U001214,B_treatment,checkout_optimization
U001215,B_treatment,checkout_optimization
U001216,A_control,checkout_optimization
U001217,A_control,checkout_optimization
U001219,A_control,checkout_optimization
U001220,A_control,checkout_optimization
U001221,B_treatment,checkout_optimization
U001223,B_treatment,checkout_optimization
U001225,A_control,checkout_optimization
U001227,A_control,checkout_optimization
U001228,A_control,checkout_optimization
U001229,B_treatment,checkout_optimization
U001230,A_control,checkout_optimization
U001231,B_treatment,checkout_optimization
U001233,B_treatment,checkout_optimization
U001234,A_control,checkout_optimization
U001235,A_control,checkout_optimization
U001236,A_control,checkout_optimization
U001237,A_control,checkout_optimization
U001238,B_treatment,checkout_optimization
U001239,A_control,checkout_optimization
U001240,B_treatment,checkout_optimization
U001241,B_treatment,checkout_optimization
U001242,A_control,checkout_optimization
U001244,A_control,checkout_optimization
U001245,A_control,checkout_optimization
U001248,B_treatment,checkout_optimization
U001253,A_control,checkout_optimization
U001254,B_treatment,checkout_optimization
U001257,B_treatment,checkout_optimization
U001259,B_treatment,checkout_optimization
U001260,B_treatment,checkout_optimization
U001262,A_control,checkout_optimization
U001263,A_control,checkout_optimization
U001264,B_treatment,checkout_optimization
U001265,B_treatment,checkout_optimization
U001268,B_treatment,checkout_optimization
U001270,B_treatment,checkout_optimization
U001271,B_treatment,checkout_optimization
U001272,B_treatment,checkout_optimization
U001274,A_control,checkout_optimization
U001275,A_control,checkout_optimization
U001277,A_control,checkout_optimization
U001278,A_control,checkout_optimization
U001279,B_treatment,checkout_optimization
U001280,A_control,checkout_optimization
U001281,B_treatment,checkout_optimization
U001284,B_treatment,checkout_optimization
U001285,B_treatment,checkout_optimization
U001286,B_treatment,checkout_optimization
U001287,A_control,checkout_optimization
U001288,A_control,checkout_optimization
U001289,A_control,checkout_optimization
U001290,A_control,checkout_optimization
U001293,A_control,checkout_optimization
U001294,A_control,checkout_optimization
U001295,A_control,checkout_optimization
U001296,B_treatment,checkout_optimization
U001297,B_treatment,checkout_optimization
U001298,B_treatment,checkout_optimization
U001299,B_treatment,checkout_optimization
U001300,B_treatment,checkout_optimization
U001301,B_treatment,checkout_optimization
U001305,B_treatment,checkout_optimization
U001306,A_control,checkout_optimization
U001307,B_treatment,checkout_optimization
U001308,A_control,checkout_optimization
U001309,B_treatment,checkout_optimization
U001310,B_treatment,checkout_optimization
U001311,A_control,checkout_optimization
U001312,B_treatment,checkout_optimization
U001314,A_control,checkout_optimization
U001315,B_treatment,checkout_optimization
U001316,A_control,checkout_optimization
U001317,B_treatment,checkout_optimization
U001318,A_control,checkout_optimization
U001319,A_control,checkout_optimization
U001321,A_control,checkout_optimization
U001323,B_treatment,checkout_optimization
U001324,A_control,checkout_optimization
U001325,A_control,checkout_optimization
U001327,A_control,checkout_optimization
U001328,B_treatment,checkout_optimization
U001329,A_control,checkout_optimization
U001331,A_control,checkout_optimization
U001332,A_control,checkout_optimization
U001335,A_control,checkout_optimization
U001336,B_treatment,checkout_optimization
U001337,B_treatment,checkout_optimization
U001338,A_control,checkout_optimization
U001339,B_treatment,checkout_optimization
U001340,A_control,checkout_optimization
U001341,A_control,checkout_optimization
U001342,A_control,checkout_optimization
U001343,B_treatment,checkout_optimization
U001346,B_treatment,checkout_optimization
U001347,B_treatment,checkout_optimization
U001348,A_control,checkout_optimization
U001350,B_treatment,checkout_optimization
U001351,B_treatment,checkout_optimization
U001353,B_treatment,checkout_optimization
U001354,B_treatment,checkout_optimization
U001355,B_treatment,checkout_optimization
U001356,B_treatment,checkout_optimization
U001358,A_control,checkout_optimization
U001359,B_treatment,checkout_optimization
U001360,A_control,checkout_optimization
U001363,A_control,checkout_optimization
U001365,A_control,checkout_optimization
U001367,B_treatment,checkout_optimization
U001368,A_control,checkout_optimization
U001372,A_control,checkout_optimization
U001374,A_control,checkout_optimization
U001375,A_control,checkout_optimization
U001379,A_control,checkout_optimization
U001380,A_control,checkout_optimization
U001382,B_treatment,checkout_optimization
U001384,B_treatment,checkout_optimization
U001385,A_control,checkout_optimization
U001386,A_control,checkout_optimization
U001388,A_control,checkout_optimization
U001391,B_treatment,checkout_optimization
U001393,A_control,checkout_optimization
U001394,A_control,checkout_optimization
U001395,A_control,checkout_optimization
U001397,B_treatment,checkout_optimization
U001400,A_control,checkout_optimization
U001401,A_control,checkout_optimization
U001402,A_control,checkout_optimization
U001403,A_control,checkout_optimization
U001407,A_control,checkout_optimization
U001409,A_control,checkout_optimization
U001410,B_treatment,checkout_optimization
U001411,B_treatment,checkout_optimization
U001412,B_treatment,checkout_optimization
U001413,A_control,checkout_optimization
U001414,B_treatment,checkout_optimization
U001415,A_control,checkout_optimization
U001417,B_treatment,checkout_optimization
U001419,B_treatment,checkout_optimization
U001421,B_treatment,checkout_optimization
U001422,B_treatment,checkout_optimization
U001425,B_treatment,checkout_optimization
U001426,A_control,checkout_optimization
U001429,A_control,checkout_optimization
U001431,B_treatment,checkout_optimization
U001433,B_treatment,checkout_optimization
U001434,B_treatment,checkout_optimization
U001435,B_treatment,checkout_optimization
U001436,B_treatment,checkout_optimization
U001438,B_treatment,checkout_optimization
U001439,A_control,checkout_optimization
U001440,A_control,checkout_optimization
U001442,B_treatment,checkout_optimization
U001443,B_treatment,checkout_optimization
U001444,A_control,checkout_optimization
U001446,B_treatment,checkout_optimization
U001447,B_treatment,checkout_optimization
U001450,A_control,checkout_optimization
U001451,A_control,checkout_optimization
U001452,A_control,checkout_optimization
U001453,A_control,checkout_optimization
U001455,A_control,checkout_optimization
U001457,B_treatment,checkout_optimization
U001458,A_control,checkout_optimization
U001460,A_control,checkout_optimization
U001461,A_control,checkout_optimization
U001462,B_treatment,checkout_optimization
U001464,B_treatment,checkout_optimization
U001466,A_control,checkout_optimization
U001468,B_treatment,checkout_optimization
U001469,B_treatment,checkout_optimization
U001470,A_control,checkout_optimization
U001471,B_treatment,checkout_optimization
U001472,B_treatment,checkout_optimization
U001474,A_control,checkout_optimization
U001475,A_control,checkout_optimization
U001476,A_control,checkout_optimization
U001477,A_control,checkout_optimization
U001478,A_control,checkout_optimization
U001480,A_control,checkout_optimization
U001482,A_control,checkout_optimization
U001483,B_treatment,checkout_optimization
U001484,A_control,checkout_optimization
U001486,A_control,checkout_optimization
U001488,B_treatment,checkout_optimization
U001489,A_control,checkout_optimization
U001491,A_control,checkout_optimization
U001493,A_control,checkout_optimization
U001495,A_control,checkout_optimization
U001497,B_treatment,checkout_optimization
U001498,B_treatment,checkout_optimization
U001499,A_control,checkout_optimization
U001500,B_treatment,checkout_optimization
U001501,A_control,checkout_optimization
U001503,B_treatment,checkout_optimization
U001507,A_control,checkout_optimization
U001510,B_treatment,checkout_optimization
U001511,B_treatment,checkout_optimization
U001512,B_treatment,checkout_optimization
U001514,A_control,checkout_optimization
U001515,B_treatment,checkout_optimization
U001516,A_control,checkout_optimization
U001518,B_treatment,checkout_optimization
U001519,A_control,checkout_optimization
U001520,B_treatment,checkout_optimization
U001521,A_control,checkout_optimization
U001523,A_control,checkout_optimization
U001524,B_treatment,checkout_optimization
U001525,A_control,checkout_optimization
U001526,A_control,checkout_optimization
U001528,A_control,checkout_optimization
U001531,A_control,checkout_optimization
U001534,B_treatment,checkout_optimization
U001535,B_treatment,checkout_optimization
U001537,B_treatment,checkout_optimization
U001539,A_control,checkout_optimization
U001540,A_control,checkout_optimization
U001541,A_control,checkout_optimization
U001543,A_control,checkout_optimization
U001544,B_treatment,checkout_optimization
U001546,B_treatment,checkout_optimization
U001547,B_treatment,checkout_optimization
U001549,B_treatment,checkout_optimization
U001550,B_treatment,checkout_optimization
U001551,A_control,checkout_optimization
U001552,A_control,checkout_optimization
U001553,B_treatment,checkout_optimization
U001554,B_treatment,checkout_optimization
U001556,A_control,checkout_optimization
U001559,B_treatment,checkout_optimization
U001560,A_control,checkout_optimization
U001561,B_treatment,checkout_optimization
U001563,A_control,checkout_optimization
U001564,A_control,checkout_optimization
U001567,A_control,checkout_optimization
U001568,A_control,checkout_optimization
U001569,B_treatment,checkout_optimization
U001570,A_control,checkout_optimization
U001571,A_control,checkout_optimization
U001572,B_treatment,checkout_optimization
U001573,A_control,checkout_optimization
U001574,B_treatment,checkout_optimization
U001575,B_treatment,checkout_optimization
U001576,B_treatment,checkout_optimization
U001578,B_treatment,checkout_optimization
U001580,B_treatment,checkout_optimization
U001581,B_treatment,checkout_optimization
U001583,B_treatment,checkout_optimization
U001584,A_control,checkout_optimization
U001586,B_treatment,checkout_optimization
U001587,A_control,checkout_optimization
U001588,A_control,checkout_optimization
U001589,B_treatment,checkout_optimization
U001591,B_treatment,checkout_optimization
U001592,B_treatment,checkout_optimization
U001594,B_treatment,checkout_optimization
U001596,B_treatment,checkout_optimization
